client_id,rm_id,desk,first_name,age,city_tier,segment,wealth_source,risk_profile,preferred_language,relationship_tenure_years,days_since_last_contact,total_aum_inr,alloc_direct_equity_pct,alloc_equity_mf_pct,alloc_debt_mf_bonds_pct,alloc_pms_pct,alloc_aif_pct,alloc_unlisted_pct,alloc_gold_pct,top_sector_exposure,debt_duration_bucket,unlisted_holding_tag,intl_equity_exposure_pct,existing_thematic_exposure_pct,sip_active,sip_monthly_inr,avg_lumpsum_ticket_inr,days_since_last_lumpsum,ledger_balance_inr
C-0704,RM-08,Emerging,Ishaan,36,Tier 1,HNI,Promoter,Moderate,Gujarati,14,192,11600000,26.2,34.4,33.5,0.0,0.0,0.0,5.9,Diversified,Short,No holding,2.7,0.0,True,20000,700000,219,0
C-0705,RM-08,Emerging,Neha,68,Tier 1,HNI,Professional,Conservative,Hindi,12,118,12100000,16.8,24.7,51.8,0.0,0.0,0.0,6.7,Diversified,Short,No holding,0.0,0.0,True,20000,400000,9,0
C-0706,RM-08,Emerging,Lakshmi,39,Tier 1,HNI,Salaried CXO,Conservative,English,14,13,37300000,10.1,35.7,47.0,0.0,0.0,0.0,7.2,BFSI,Short,No holding,1.3,7.0,True,75000,3000000,10,0
C-0707,RM-08,Emerging,Gaurav,38,Tier 1,HNI,Salaried CXO,Conservative,Hindi,10,190,10600000,2.4,32.2,53.7,0.0,0.0,0.0,11.7,BFSI,Short,No holding,6.7,11.7,True,5000,800000,53,0
C-0708,RM-08,Emerging,Aarav,54,Tier 1,HNI,Promoter,Conservative,Hindi,6,188,10700000,11.0,28.7,49.2,0.0,0.0,0.0,11.1,Diversified,Short,No holding,0.0,0.0,True,10000,500000,292,0
C-0709,RM-08,Emerging,Rupal,60,Tier 2,HNI,Professional,Conservative,Hindi,15,376,10000000,19.1,21.4,53.7,0.0,0.0,0.0,5.8,Diversified,Medium,No holding,0.0,0.0,False,0,500000,77,100000
C-0710,RM-08,Emerging,Rohan,45,Tier 2,HNI,Professional,Moderate,English,7,325,81800000,10.7,31.3,29.9,11.4,12.9,0.0,3.8,Auto,Medium,No holding,7.1,0.0,False,0,5000000,31,100000
C-0711,RM-08,Emerging,Deepak,38,Tier 2,HNI,Salaried CXO,Conservative,Marathi,9,108,16600000,9.3,31.8,51.5,0.0,0.0,0.0,7.4,IT,Medium,No holding,0.0,0.0,False,0,600000,287,0
C-0712,RM-08,Emerging,Siddharth,40,Tier 1,HNI,Business Owner,Aggressive,English,1,45,24100000,29.9,42.6,27.2,0.0,0.0,0.0,0.3,BFSI,Long,No holding,0.0,0.0,False,0,1900000,204,100000
C-0713,RM-08,Emerging,Vinod,39,Tier 1,HNI,Business Owner,Moderate,English,3,315,10000000,17.2,52.1,25.6,0.0,0.0,0.0,5.1,Auto,Long,No holding,0.0,0.0,False,0,900000,225,0
C-0714,RM-08,Emerging,Yash,51,Tier 2,HNI,Salaried CXO,Moderate,English,3,195,30500000,18.7,36.7,21.5,18.7,0.0,0.0,4.4,Auto,Short,No holding,0.0,0.0,True,65000,1500000,84,300000
C-0715,RM-08,Emerging,Gaurav,47,Tier 1,HNI,Business Owner,Aggressive,English,8,17,10000000,25.5,40.7,32.9,0.0,0.0,0.0,0.9,Diversified,Medium,No holding,0.0,0.0,False,0,900000,94,100000
C-0716,RM-08,Emerging,Naveen,52,Tier 1,HNI,Professional,Moderate,English,5,301,10500000,26.8,31.8,33.7,0.0,0.0,0.0,7.7,IT,Long,No holding,0.0,12.2,False,0,800000,105,0
C-0717,RM-08,Emerging,Akash,51,Tier 1,HNI,Business Owner,Moderate,English,6,138,12000000,14.2,42.1,30.0,0.0,0.0,0.0,13.7,BFSI,Short,No holding,0.0,0.0,True,20000,900000,272,0
C-0718,RM-08,Emerging,Aarav,55,Tier 2,HNI,Salaried CXO,Conservative,English,14,69,20300000,7.8,35.0,50.6,0.0,0.0,0.0,6.6,IT,Short,No holding,0.0,0.0,True,10000,1800000,411,200000
C-0719,RM-08,Emerging,Swati,44,Tier 1,HNI,Professional,Moderate,English,13,263,11600000,22.5,44.5,32.3,0.0,0.0,0.0,0.7,Infra,Long,No holding,0.0,15.2,False,0,600000,385,0
C-0720,RM-08,Emerging,Vinod,41,Tier 1,HNI,Inherited,Conservative,English,15,314,41600000,6.8,27.1,54.8,0.0,0.0,0.0,11.3,Diversified,Medium,No holding,0.0,4.9,False,0,3500000,52,200000
C-0721,RM-08,Emerging,Gaurav,49,Tier 1,HNI,Salaried CXO,Moderate,English,15,310,23700000,21.7,56.7,18.9,0.0,0.0,0.0,2.7,IT,Long,No holding,0.0,0.0,False,0,900000,287,0
C-0722,RM-08,Emerging,Nikhil,48,Tier 1,HNI,Salaried CXO,Conservative,English,5,110,12300000,5.0,35.7,52.6,0.0,0.0,0.0,6.7,Diversified,Long,No holding,1.3,2.0,True,25000,700000,319,100000
C-0723,RM-08,Emerging,Aditi,50,Tier 1,HNI,Professional,Moderate,English,12,237,31200000,18.6,44.5,30.9,0.0,0.0,0.0,6.0,IT,Short,No holding,0.0,0.0,False,0,2000000,21,100000
C-0724,RM-08,Emerging,Sunil,42,Tier 1,HNI,Inherited,Moderate,English,16,186,14500000,27.5,35.1,31.3,0.0,0.0,0.0,6.1,Diversified,Medium,No holding,4.7,0.0,True,10000,500000,269,400000
C-0725,RM-08,Emerging,Prakash,54,Tier 2,HNI,Professional,Conservative,Hindi,6,347,13000000,9.0,41.1,44.5,0.0,0.0,0.0,5.4,Pharma,Long,No holding,0.0,0.0,False,0,1000000,189,0
C-0726,RM-08,Emerging,Kavita,37,Tier 2,HNI,Salaried CXO,Conservative,English,7,76,29500000,12.0,19.4,50.2,0.0,0.0,0.0,18.4,IT,Short,No holding,0.0,5.8,False,0,1700000,85,100000
C-0727,RM-08,Emerging,Vinod,44,Tier 2,HNI,Professional,Moderate,Hindi,10,328,10000000,18.8,45.1,31.7,0.0,0.0,0.0,4.4,Diversified,Short,No holding,4.0,0.0,False,0,600000,332,100000
C-0728,RM-08,Emerging,Chirag,58,Tier 2,HNI,Professional,Conservative,English,15,139,27000000,6.3,35.1,45.1,0.0,0.0,0.0,13.5,Pharma,Short,No holding,0.0,0.0,False,0,1800000,393,0
C-0729,RM-08,Emerging,Jaya,38,Tier 2,HNI,Business Owner,Conservative,English,3,247,12200000,4.6,26.6,43.9,0.0,0.0,0.0,24.9,Diversified,Medium,No holding,0.0,0.0,True,5000,500000,253,0
C-0730,RM-08,Emerging,Shalini,57,Tier 2,HNI,Salaried CXO,Conservative,English,9,201,12200000,9.4,26.0,55.9,0.0,0.0,0.0,8.7,IT,Medium,No holding,0.0,0.0,False,0,500000,88,0
C-0731,RM-08,Emerging,Mohit,35,Tier 1,HNI,Professional,Aggressive,English,5,139,52800000,32.3,22.3,23.4,18.3,0.0,0.0,3.7,IT,Long,No holding,0.0,6.7,False,0,2200000,182,0
C-0732,RM-08,Emerging,Rupal,34,Tier 2,HNI,Professional,Moderate,Hindi,13,93,13400000,13.6,50.4,33.4,0.0,0.0,0.0,2.6,Diversified,Short,No holding,6.9,0.0,True,30000,1200000,218,100000
C-0733,RM-08,Emerging,Ishaan,35,Tier 1,HNI,Business Owner,Moderate,Gujarati,5,146,30500000,10.4,39.1,42.5,0.0,0.0,0.0,8.0,Diversified,Medium,No holding,6.7,0.0,True,30000,2300000,379,300000
C-0734,RM-08,Emerging,Ramesh,49,Tier 1,HNI,Professional,Aggressive,Hindi,7,243,21000000,26.3,37.7,28.0,0.0,0.0,0.0,8.0,Diversified,Short,No holding,0.0,0.0,False,0,1300000,333,100000
C-0735,RM-08,Emerging,Prakash,55,Tier 1,HNI,Professional,Moderate,English,7,246,22200000,17.2,39.5,41.2,0.0,0.0,0.0,2.1,Pharma,Long,No holding,0.0,0.0,True,25000,1500000,283,0
C-0736,RM-08,Emerging,Akash,60,Tier 1,HNI,Salaried CXO,Moderate,English,2,249,15700000,27.3,43.4,28.1,0.0,0.0,0.0,1.2,Infra,Medium,No holding,0.0,0.0,True,40000,1100000,321,0
C-0737,RM-08,Emerging,Kiran,59,Tier 2,HNI,Salaried CXO,Moderate,Marathi,13,262,15200000,20.8,43.9,34.5,0.0,0.0,0.0,0.8,Diversified,Medium,No holding,2.2,0.0,False,0,700000,293,100000
C-0738,RM-08,Emerging,Kavita,56,Tier 1,HNI,Salaried CXO,Aggressive,English,5,21,41700000,31.3,38.2,14.5,15.3,0.0,0.0,0.7,Diversified,Short,No holding,0.0,0.0,True,80000,1500000,137,500000
C-0739,RM-08,Emerging,Rahul,41,Tier 1,HNI,Promoter,Moderate,English,9,158,30000000,20.9,41.8,15.6,16.7,0.0,0.0,5.0,Auto,Short,No holding,1.2,2.8,True,65000,1900000,60,0
C-0740,RM-08,Emerging,Neha,40,Tier 1,HNI,Business Owner,Conservative,English,13,126,13700000,7.1,28.3,55.9,0.0,0.0,0.0,8.7,Diversified,Short,No holding,0.0,0.0,False,0,600000,353,0
C-0741,RM-08,Emerging,Nikhil,55,Tier 2,HNI,Professional,Conservative,Marathi,15,159,10100000,5.7,35.3,55.8,0.0,0.0,0.0,3.2,BFSI,Long,No holding,0.0,0.0,True,5000,800000,234,0
C-0742,RM-08,Emerging,Devika,61,Tier 2,HNI,Salaried CXO,Conservative,Marathi,17,153,13100000,11.2,25.1,55.9,0.0,0.0,0.0,7.8,Infra,Short,No holding,0.0,0.0,False,0,600000,404,0
C-0743,RM-08,Emerging,Vidya,39,Tier 1,HNI,Professional,Moderate,English,3,71,30900000,15.3,29.2,27.3,26.5,0.0,0.0,1.7,Diversified,Long,No holding,0.0,0.0,True,55000,2000000,287,0
C-0744,RM-08,Emerging,Shalini,60,Tier 1,HNI,Promoter,Aggressive,English,12,385,34400000,14.7,56.7,26.7,0.0,0.0,0.0,1.9,FMCG,Short,No holding,0.0,15.4,False,0,1900000,201,0
C-0745,RM-08,Emerging,Rohan,32,Tier 1,HNI,Inherited,Moderate,Gujarati,6,1,24400000,17.3,47.0,29.5,0.0,0.0,0.0,6.2,Diversified,Medium,No holding,0.0,2.3,True,25000,1800000,273,0
C-0746,RM-08,Emerging,Kabir,52,Tier 2,HNI,Professional,Moderate,English,14,238,10000000,10.9,47.2,37.3,0.0,0.0,0.0,4.6,Auto,Short,No holding,2.4,7.5,False,0,900000,275,0
C-0747,RM-08,Emerging,Rohan,47,Tier 1,HNI,Salaried CXO,Moderate,English,7,185,27200000,23.9,29.8,40.3,0.0,0.0,0.0,6.0,BFSI,Short,No holding,2.0,0.0,False,0,1500000,412,100000
C-0748,RM-08,Emerging,Ishaan,46,Tier 2,HNI,Salaried CXO,Aggressive,English,1,281,36900000,34.4,21.7,23.1,18.5,0.0,0.0,2.3,Diversified,Medium,No holding,0.0,15.4,False,0,1200000,156,0
C-0749,RM-08,Emerging,Pallavi,48,Tier 1,HNI,Salaried CXO,Moderate,English,16,332,19800000,19.5,47.5,29.2,0.0,0.0,0.0,3.8,BFSI,Short,No holding,0.0,14.2,True,10000,1400000,162,0
C-0750,RM-08,Emerging,Jaya,40,Tier 2,HNI,Professional,Conservative,English,14,259,53500000,17.0,21.9,52.6,0.0,0.0,0.0,8.5,FMCG,Medium,No holding,0.0,0.0,True,35000,2000000,151,100000
C-0751,RM-08,Emerging,Kavita,52,Tier 1,HNI,Salaried CXO,Moderate,Hindi,6,306,10000000,14.9,52.4,24.0,0.0,0.0,0.0,8.7,IT,Medium,No holding,5.4,0.0,True,25000,400000,49,0
C-0752,RM-08,Emerging,Ramesh,49,Tier 2,HNI,Salaried CXO,Moderate,Hindi,16,110,26200000,11.7,51.8,34.0,0.0,0.0,0.0,2.5,Diversified,Short,No holding,6.1,0.0,True,50000,1800000,199,100000
C-0753,RM-08,Emerging,Kiran,56,Tier 2,HNI,Business Owner,Conservative,Hindi,8,397,10300000,11.9,22.7,43.8,0.0,0.0,0.0,21.6,FMCG,Medium,No holding,0.0,2.7,True,20000,400000,189,0
C-0754,RM-08,Emerging,Shalini,62,Tier 2,HNI,Professional,Conservative,English,8,35,32200000,5.3,32.2,52.7,0.0,0.0,0.0,9.8,Diversified,Medium,No holding,0.0,3.8,False,0,1200000,86,400000
C-0755,RM-08,Emerging,Parth,49,Tier 2,HNI,Business Owner,Conservative,English,6,268,25200000,3.1,36.3,48.5,0.0,0.0,0.0,12.1,Diversified,Short,No holding,6.7,0.0,True,15000,1400000,343,0
C-0756,RM-08,Emerging,Yash,41,Tier 1,HNI,Salaried CXO,Conservative,Marathi,9,59,48500000,8.1,22.6,61.8,0.0,0.0,0.0,7.5,Diversified,Short,No holding,7.4,0.0,True,100000,2800000,291,100000
C-0757,RM-08,Emerging,Gaurav,38,Tier 1,HNI,Salaried CXO,Conservative,English,18,94,23700000,12.0,20.0,59.4,0.0,0.0,0.0,8.6,Auto,Short,No holding,0.0,0.0,True,45000,2000000,105,0
C-0758,RM-08,Emerging,Vikram,63,Tier 1,HNI,Salaried CXO,Aggressive,English,1,330,14400000,28.9,44.8,24.8,0.0,0.0,0.0,1.5,Diversified,Short,No holding,0.0,0.0,False,0,700000,73,100000
C-0759,RM-08,Emerging,Chirag,62,Tier 1,HNI,Professional,Conservative,English,11,271,13700000,8.1,17.1,60.3,0.0,0.0,0.0,14.5,Diversified,Short,No holding,0.0,0.0,False,0,700000,261,100000
C-0760,RM-08,Emerging,Prakash,56,Tier 1,HNI,Professional,Moderate,English,4,253,15700000,24.8,38.3,26.9,0.0,0.0,0.0,10.0,FMCG,Medium,No holding,0.0,0.0,True,25000,1100000,7,100000
C-0761,RM-08,Emerging,Manish,49,Tier 1,HNI,Professional,Conservative,English,3,331,13600000,3.5,29.6,41.6,0.0,0.0,0.0,25.3,IT,Short,No holding,0.0,0.0,True,10000,1100000,67,0
C-0762,RM-08,Emerging,Shreya,55,Tier 2,HNI,Salaried CXO,Aggressive,English,2,112,37800000,30.4,34.2,16.4,15.3,0.0,0.0,3.7,Diversified,Long,No holding,1.8,9.8,True,90000,1900000,187,100000
C-0763,RM-08,Emerging,Chirag,60,Tier 1,HNI,Business Owner,Moderate,Hindi,5,256,36300000,24.8,22.5,27.1,20.2,0.0,0.0,5.4,IT,Medium,No holding,0.0,0.0,False,0,2500000,416,100000
C-0764,RM-08,Emerging,Jaya,42,Tier 1,HNI,Professional,Aggressive,English,14,81,10000000,17.1,53.9,27.4,0.0,0.0,0.0,1.6,Diversified,Short,No holding,0.0,0.0,False,0,700000,36,0
C-0765,RM-08,Emerging,Ishaan,48,Tier 1,HNI,Business Owner,Moderate,Gujarati,14,193,18400000,19.6,53.3,19.9,0.0,0.0,0.0,7.2,IT,Medium,No holding,5.3,18.5,True,45000,900000,224,100000
C-0766,RM-08,Emerging,Vidya,38,Tier 2,HNI,Professional,Moderate,Hindi,15,162,18600000,15.1,45.7,33.4,0.0,0.0,0.0,5.8,BFSI,Short,No holding,0.0,0.0,True,20000,700000,238,100000
C-0767,RM-08,Emerging,Pooja,47,Tier 1,HNI,Inherited,Moderate,English,3,247,11700000,19.5,40.8,31.4,0.0,0.0,0.0,8.3,Infra,Short,No holding,0.0,0.0,False,0,800000,109,0
C-0768,RM-08,Emerging,Deepak,62,Tier 2,HNI,Salaried CXO,Moderate,Gujarati,2,26,22900000,11.8,39.5,37.9,0.0,0.0,0.0,10.8,Pharma,Long,No holding,0.0,0.0,False,0,1100000,220,200000
C-0769,RM-08,Emerging,Siddharth,58,Tier 1,HNI,Professional,Moderate,Marathi,18,11,40200000,23.3,39.6,21.1,12.5,0.0,0.0,3.5,BFSI,Medium,No holding,0.0,0.0,True,75000,2000000,268,300000
C-0770,RM-08,Emerging,Kabir,49,Tier 1,HNI,Salaried CXO,Conservative,English,17,13,29400000,9.7,38.3,49.1,0.0,0.0,0.0,2.9,Diversified,Short,No holding,3.1,0.0,True,65000,1900000,61,0
C-0771,RM-08,Emerging,Harsh,32,Tier 1,HNI,Salaried CXO,Conservative,Hindi,13,106,37800000,8.9,25.1,49.0,0.0,0.0,0.0,17.0,BFSI,Long,No holding,0.0,0.0,True,85000,1500000,400,100000
C-0772,RM-08,Emerging,Pallavi,42,Tier 2,HNI,Salaried CXO,Aggressive,Hindi,16,230,12100000,32.2,37.0,21.7,0.0,0.0,0.0,9.1,Pharma,Long,No holding,0.0,0.0,False,0,500000,107,100000
C-0773,RM-08,Emerging,Siddharth,49,Tier 2,HNI,Professional,Conservative,Hindi,15,63,18400000,12.3,33.6,41.7,0.0,0.0,0.0,12.4,Pharma,Medium,No holding,0.0,0.0,True,20000,1000000,158,100000
C-0774,RM-08,Emerging,Swati,46,Tier 1,HNI,Promoter,Moderate,English,11,396,11800000,18.3,41.5,37.8,0.0,0.0,0.0,2.4,Pharma,Medium,No holding,3.5,17.8,False,0,1000000,15,200000
C-0775,RM-08,Emerging,Aarav,48,Tier 1,HNI,Salaried CXO,Conservative,English,9,165,20500000,11.5,17.8,64.3,0.0,0.0,0.0,6.4,FMCG,Long,No holding,0.0,19.8,False,0,1600000,251,200000
C-0776,RM-08,Emerging,Varun,50,Tier 1,HNI,Professional,Moderate,English,18,121,21600000,31.9,35.1,26.2,0.0,0.0,0.0,6.8,Auto,Medium,No holding,0.0,6.8,False,0,1100000,251,0
C-0777,RM-08,Emerging,Yash,43,Tier 1,HNI,Salaried CXO,Conservative,English,13,357,30500000,7.2,27.0,50.3,0.0,0.0,0.0,15.5,FMCG,Medium,No holding,0.0,5.0,False,0,1500000,53,0
C-0778,RM-08,Emerging,Kiran,48,Tier 1,HNI,Salaried CXO,Moderate,English,16,70,37100000,16.4,37.8,13.3,16.3,0.0,0.0,16.2,Infra,Long,No holding,0.0,0.0,True,20000,3300000,126,0
C-0779,RM-08,Emerging,Parth,47,Tier 2,HNI,Professional,Moderate,Gujarati,4,75,26300000,24.5,27.6,22.5,20.6,0.0,0.0,4.8,Diversified,Medium,No holding,4.5,0.0,False,0,1800000,323,0
C-0780,RM-08,Emerging,Meera,42,Tier 1,HNI,Professional,Aggressive,English,5,152,11200000,36.8,39.7,21.8,0.0,0.0,0.0,1.7,IT,Short,No holding,0.0,0.0,False,0,800000,300,0
C-0781,RM-08,Emerging,Nikhil,65,Tier 2,HNI,Professional,Conservative,English,12,29,10000000,13.9,28.8,50.7,0.0,0.0,0.0,6.6,Diversified,Short,No holding,0.0,0.0,False,0,300000,132,100000
C-0782,RM-08,Emerging,Ramesh,44,Tier 1,HNI,Inherited,Conservative,English,18,272,24000000,23.3,21.6,48.4,0.0,0.0,0.0,6.7,Diversified,Short,No holding,0.0,2.8,True,35000,900000,266,0
C-0783,RM-08,Emerging,Ramesh,32,Tier 1,HNI,Business Owner,Aggressive,English,12,310,41100000,25.7,40.1,14.4,16.3,0.0,0.0,3.5,BFSI,Short,No holding,0.0,0.0,True,35000,2000000,315,0
C-0784,RM-08,Emerging,Nikhil,64,Tier 2,HNI,Salaried CXO,Conservative,Gujarati,8,142,17800000,10.4,30.1,42.9,0.0,0.0,0.0,16.6,BFSI,Short,No holding,6.1,0.0,False,0,1400000,160,100000
C-0785,RM-08,Emerging,Nikhil,40,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,1,347,10000000,15.7,25.6,50.9,0.0,0.0,0.0,7.8,Infra,Medium,No holding,0.0,12.4,True,20000,800000,77,0
C-0786,RM-09,Emerging,Devika,50,Tier 1,HNI,Salaried CXO,Conservative,English,16,198,17600000,25.8,19.7,48.8,0.0,0.0,0.0,5.7,BFSI,Long,No holding,0.0,0.0,False,0,1100000,159,0
C-0787,RM-09,Emerging,Manish,49,Tier 1,HNI,Salaried CXO,Aggressive,English,6,377,20200000,29.7,44.3,24.8,0.0,0.0,0.0,1.2,Diversified,Short,No holding,0.0,11.6,False,0,1800000,20,100000
C-0788,RM-09,Emerging,Bhavna,62,Tier 1,HNI,Salaried CXO,Conservative,English,5,332,11700000,8.6,27.0,52.0,0.0,0.0,0.0,12.4,Auto,Medium,No holding,0.0,0.0,True,10000,800000,316,0
C-0789,RM-09,Emerging,Siddharth,49,Tier 2,HNI,Salaried CXO,Moderate,Hindi,10,160,17200000,17.9,45.4,35.1,0.0,0.0,0.0,1.6,FMCG,Long,No holding,0.0,0.0,False,0,1000000,151,0
C-0790,RM-09,Emerging,Harsh,44,Tier 1,HNI,Business Owner,Moderate,English,18,234,65500000,22.1,31.2,30.3,13.9,0.0,0.0,2.5,Pharma,Long,No holding,0.0,0.0,True,145000,5100000,173,0
C-0791,RM-09,Emerging,Vinod,38,Tier 2,HNI,Business Owner,Moderate,Hindi,11,308,12200000,13.8,46.6,32.9,0.0,0.0,0.0,6.7,Diversified,Short,No holding,0.0,10.6,True,25000,800000,276,0
C-0792,RM-09,Emerging,Ramesh,59,Tier 2,HNI,Professional,Aggressive,Gujarati,11,153,25400000,22.2,53.4,21.8,0.0,0.0,0.0,2.6,IT,Medium,No holding,7.9,14.2,True,20000,1500000,244,100000
C-0793,RM-09,Emerging,Jaya,44,Tier 2,HNI,Professional,Conservative,Gujarati,4,307,15600000,18.2,34.0,44.6,0.0,0.0,0.0,3.2,BFSI,Medium,No holding,0.0,0.0,True,30000,1100000,347,200000
C-0794,RM-09,Emerging,Priya,45,Tier 1,HNI,Professional,Conservative,English,17,265,10000000,10.4,24.0,62.3,0.0,0.0,0.0,3.3,Infra,Short,No holding,0.0,19.1,False,0,600000,336,0
C-0795,RM-09,Emerging,Vidya,57,Tier 2,HNI,Salaried CXO,Conservative,English,15,281,27200000,8.2,33.8,42.9,0.0,0.0,0.0,15.1,Infra,Short,No holding,4.5,0.0,True,15000,1900000,396,100000
C-0796,RM-09,Emerging,Varun,66,Tier 1,HNI,Inherited,Moderate,English,2,390,14700000,16.5,41.5,39.6,0.0,0.0,0.0,2.4,Pharma,Medium,No holding,0.0,0.0,True,15000,1100000,386,0
C-0797,RM-09,Emerging,Mohit,50,Tier 1,HNI,Salaried CXO,Moderate,English,5,151,23800000,24.3,27.2,14.0,22.8,0.0,0.0,11.7,Diversified,Short,No holding,0.0,0.0,True,50000,1400000,267,100000
C-0798,RM-09,Emerging,Aditi,47,Tier 2,HNI,Salaried CXO,Conservative,English,16,27,34500000,8.5,16.9,44.5,19.0,0.0,0.0,11.1,FMCG,Medium,No holding,0.0,0.0,False,0,1900000,235,0
C-0799,RM-09,Emerging,Ananya,48,Tier 1,HNI,Salaried CXO,Moderate,Hindi,13,215,22800000,20.2,37.6,30.1,0.0,0.0,0.0,12.1,Diversified,Short,No holding,0.0,0.0,True,35000,1400000,197,0
C-0800,RM-09,Emerging,Uday,44,Tier 1,HNI,Salaried CXO,Moderate,Hindi,8,132,24000000,15.9,49.8,29.4,0.0,0.0,0.0,4.9,Diversified,Short,No holding,0.0,0.0,False,0,2000000,280,0
C-0801,RM-09,Emerging,Ramesh,45,Tier 1,HNI,Salaried CXO,Aggressive,English,10,24,12400000,35.1,41.1,23.4,0.0,0.0,0.0,0.4,Auto,Medium,No holding,0.0,11.6,True,10000,700000,30,0
C-0802,RM-09,Emerging,Sanjay,45,Tier 2,HNI,Salaried CXO,Moderate,English,3,63,29500000,19.6,51.3,23.6,0.0,0.0,0.0,5.5,BFSI,Short,No holding,0.0,0.0,True,30000,2400000,171,0
C-0803,RM-09,Emerging,Sanjay,56,Tier 1,HNI,Inherited,Aggressive,Gujarati,16,213,18000000,27.4,45.7,25.4,0.0,0.0,0.0,1.5,IT,Short,No holding,0.0,0.0,True,25000,1200000,119,0
C-0804,RM-09,Emerging,Siddharth,47,Tier 2,HNI,Business Owner,Moderate,Marathi,12,382,10000000,27.7,30.8,36.6,0.0,0.0,0.0,4.9,BFSI,Short,No holding,0.0,5.9,True,20000,300000,235,100000
C-0805,RM-09,Emerging,Parth,60,Tier 1,HNI,Business Owner,Aggressive,Hindi,10,136,31500000,29.6,31.6,18.0,19.8,0.0,0.0,1.0,Diversified,Short,No holding,2.5,2.6,True,65000,1800000,388,100000
C-0806,RM-09,Emerging,Meera,47,Tier 1,HNI,Salaried CXO,Moderate,Hindi,12,218,37300000,16.3,27.9,28.4,21.5,0.0,0.0,5.9,Diversified,Medium,No holding,0.0,0.0,True,30000,1600000,204,100000
C-0807,RM-09,Emerging,Ishaan,45,Tier 1,HNI,Business Owner,Conservative,Hindi,11,71,45200000,12.0,21.5,47.8,15.5,0.0,0.0,3.2,Pharma,Long,No holding,0.0,0.0,True,30000,1800000,246,100000
C-0808,RM-09,Emerging,Kavita,60,Tier 2,HNI,Promoter,Moderate,English,8,52,66000000,25.4,37.9,19.3,15.4,0.0,0.0,2.0,Diversified,Medium,No holding,0.0,0.0,True,65000,2900000,172,0
C-0809,RM-09,Emerging,Shreya,48,Tier 1,HNI,Salaried CXO,Moderate,Marathi,4,313,30600000,22.5,28.3,22.7,25.4,0.0,0.0,1.1,FMCG,Short,No holding,1.6,4.5,True,65000,2200000,147,100000
C-0810,RM-09,Emerging,Aarav,47,Tier 2,HNI,Salaried CXO,Conservative,English,9,245,26500000,13.3,31.4,44.6,0.0,0.0,0.0,10.7,Pharma,Short,No holding,0.0,3.2,False,0,1800000,287,0
C-0811,RM-09,Emerging,Chirag,48,Tier 1,HNI,Professional,Moderate,Hindi,15,76,36500000,12.7,37.3,43.4,0.0,0.0,0.0,6.6,Auto,Long,No holding,0.0,0.0,True,75000,2300000,108,600000
C-0812,RM-09,Emerging,Siddharth,61,Tier 2,HNI,Salaried CXO,Aggressive,English,1,200,12300000,37.4,27.8,33.7,0.0,0.0,0.0,1.1,Auto,Short,No holding,0.0,17.7,False,0,700000,369,100000
C-0813,RM-09,Emerging,Ramesh,51,Tier 1,HNI,Business Owner,Moderate,Hindi,8,232,10000000,18.3,46.2,29.5,0.0,0.0,0.0,6.0,Infra,Short,No holding,0.0,0.0,True,15000,500000,52,0
C-0814,RM-09,Emerging,Deepak,59,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,15,24,15400000,6.4,47.0,39.2,0.0,0.0,0.0,7.4,BFSI,Short,No holding,0.0,0.0,True,25000,1300000,97,0
C-0815,RM-09,Emerging,Aditi,46,Tier 1,HNI,Salaried CXO,Aggressive,Hindi,11,120,40400000,25.0,44.1,18.8,0.0,0.0,0.0,12.1,FMCG,Medium,No holding,5.9,0.0,True,70000,3500000,316,0
C-0816,RM-09,Emerging,Harsh,58,Tier 1,HNI,Professional,Moderate,English,1,345,13900000,14.0,41.7,40.5,0.0,0.0,0.0,3.8,BFSI,Medium,No holding,0.0,0.0,False,0,1100000,39,100000
C-0817,RM-09,Emerging,Bhavna,50,Tier 1,HNI,Professional,Conservative,Hindi,16,145,25800000,11.4,27.6,48.4,0.0,0.0,0.0,12.6,Diversified,Short,No holding,0.0,0.0,True,25000,1200000,176,0
C-0818,RM-09,Emerging,Kabir,56,Tier 1,HNI,Salaried CXO,Conservative,Hindi,1,283,27400000,18.5,20.8,50.8,0.0,0.0,0.0,9.9,IT,Short,No holding,3.1,0.0,False,0,2300000,161,100000
C-0819,RM-09,Emerging,Sunil,57,Tier 2,HNI,Professional,Conservative,Hindi,9,242,22900000,7.3,24.7,60.7,0.0,0.0,0.0,7.3,Diversified,Long,No holding,4.2,0.0,False,0,1800000,393,0
C-0820,RM-09,Emerging,Tanvi,40,Tier 1,HNI,Professional,Moderate,English,3,3,10000000,19.6,44.5,25.6,0.0,0.0,2.9,7.4,Infra,Short,Unlisted Co. B,0.0,0.0,False,0,400000,70,0
C-0821,RM-09,Emerging,Kabir,49,Tier 1,HNI,Salaried CXO,Conservative,English,5,379,24100000,2.7,24.3,52.5,0.0,0.0,0.0,20.5,FMCG,Medium,No holding,5.6,0.0,True,45000,1200000,193,0
C-0822,RM-09,Emerging,Kabir,57,Tier 1,HNI,Salaried CXO,Conservative,Hindi,8,383,15900000,6.1,36.1,54.1,0.0,0.0,0.0,3.7,Infra,Long,No holding,0.0,13.8,True,40000,800000,195,0
